,Arabic,English
129,57 – أَخْبَرَنَا أَبُو الْقَاسِمِ عَبْدُ الرَّحْمَنِ بْنُ أَحْمَدَ بْنِ إِبْرَاهِيمَ الْقَزْوِينِيُّ، قَالَ: أَنَا عَلِيُّ بْنُ إِبْرَاهِيمَ بْنِ سَلَمَةَ الْقَطَّانُ، ثنا أَبُو حَاتِمٍ الرَّازِيُّ، قَالَ: ثنا أَبُو عُمَرَ الْحَوْضِيُّ، ثنا الْمُبَارَكُ بْنُ فَضَالَةَ، عَنِ الْحَسَنِ،,"[57] Abul-Qaasim ‘Abdur-Rahmaan bin Ahmad bin Ibraaheem Al-Qazweenee informed us, saying: ‘Alee bin Ibraaheem bin Salamah Al-Qattaan reported to us: Abu Haatim Ar-Raazee narrated to us, saying: Abu ‘Umar Al-Hawdee narrated to us: Al- Mubaarak bin Fadaalah narrated to us that Al-Hasan (Al-Basree) said concerning Allaah’s saying:"
130,{وَكُلُّ إِنْسَانٍ أَلْزَمْنَاهُ طَائِرَهُ فِي عُنُقِهِ} [الإسراء: 13] قَالَ: «عَمَلَهُ»,“And We have fastened every man’s driver onto his neck:”“This (i.e. driver) refers to his actions.”
131,58 – أَخْبَرَنَا مُحَمَّدُ بْنُ أَحْمَدَ بْنِ رِزْقٍ، قَالَ: أَخْبَرَنَا أَحْمَدُ بْنُ سُلَيْمَانَ الْعَبَّادَانِيُّ، قَالَ: حَدَّثَنِي جَعْفَرُ بْنُ مُحَمَّدِ بْنِ حَرْبٍ الْعَبَّادَانِيُّ، بِعَبَادَانَ قَالَ: سَمِعْتُ بِشْرَ بْنَ الْحَارِثِ، يَقُولُ:,"[58] Muhammad bin Ahmad bin Rizq informed us, saying: Ahmad bin Sulaymaan Al- ‘Abaadaanee reported to us, saying: Ja’far bin Muhammad bin Harb Al-‘Abaadaanee narrated to us in ‘Abaadaan, saying: Bishr bin Al-Haarith said:"
132,«إِنَّمَا فَضْلُ الْعِلْمِ الْعَمَلُ بِهِ، ثُمَّ يَرْتَقِي بِهِ»,"“The virtue of knowledge lies in acting upon it, then that one ascends because of it.”"
133,59 – أَخْبَرَنَا أَبُو الْقَاسِمِ عُبَيْدُ اللَّهِ بْنُ عَبْدِ اللَّهِ بْنِ الْحُسَيْنِ الْخَفَّافُ، ثنا أَبُو طَالِبٍ مُحَمَّدُ بْنُ أَحْمَدَ بْنِ إِسْحَاقَ بْنِ الْبُهْلُولِ [ص:44] الْقَاضِي، ثنا مُحَمَّدُ بْنُ الْحُسَيْنِ بْنِ حَمْدَوَيْهِ الْحَرْبِيُّ، قَالَ: سَمِعْتُ يَعْقُوبَ بْنَ شَوَّالٍ، يَقُولُ: سَمِعْتُ بِشْرَ بْنَ الْحَارِثِ، يَقُولُ:,"[59] Abul-Qaasim ‘Ubaydullaah bin ‘Abdillaah bin Al-Husayn Al-Khafaaf informed us: Abu Taalib Muhammad bin Ahmad bin Ishaaq bin Al-Bahlool, the Judge, narrated to us: Muhammad bin Al-Husayn bin Hamdawaih Al-Harbee narrated to us, saying: I heard Ya’qoob bin Shawwaal say: I heard Bishr bin Al-Haarith say:"
134,“الْعِلْمُ حَسَنٌ لِمَنْ عَمِلَ بِهِ، وَمَنْ لَمْ يَعْمَلْ مَا أَضَرَّهُ، وَقَالَ: هَذِهِ حُجَجٌ أَوْ قَالَ هَذِهِ حُجَّةٌ، يَعْنِي: عَلَى مَنْ عَلِمَ”,“Knowledge is good – for the one who acts upon it. But as for the one who doesn’t act on it – there is nothing more harmful (to him) than it.”
135,60 – أَخْبَرَنَا مُحَمَّدُ بْنُ أَحْمَدَ بْنِ رِزْقَوَيْهِ، أَخْبَرَنَا جَعْفَرُ بْنُ مُحَمَّدِ بْنِ نُصَيْرٍ الْخُلْدِيُّ، ثنا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ الْحَضْرَمِيُّ، ثنا عَبَّاسٌ الْعَنْبَرِيُّ، حَدَّثَنِي عَبْدُ الصَّمَدِ، قَالَ: سَمِعْتُ سَعِيدَ بْنَ عُطَارِدٍ، وَكَانَ، بَكَى حَتَّى بَرِحَ، قَالَ: «قَالَ عِيسَى بْنُ مَرْيَمَ»:,"[60] Muhammad bin Ahmad bin Rizq informed us: Ja’far bin Muhammad bin Nusayr Al-Khaldee informed us: Muhammad bin ‘Abdillaah Al-Hadramee narrated to us: ‘Abbaas Al-‘Anbaree narrated to us: ‘Abdus-Samad narrated to me, saying: I heard Sa’eed bin ‘Attaar – and he would cry until he departed – say: ‘Eesaa bin Maryam said:"
136,«إِلَى مَتَى تَصِفُونَ الطَّرِيقَ إِلَى الدَّالِجِينَ وَأَنْتُمْ مُقِيمُونَ مَعَ الْمُتَحَيِّرِينَ؟ إِنَّمَا يُبْتَغَى مِنَ الْعِلْمِ الْقَلِيلُ، وَمِنَ الْعَمَلِ الْكَثِيرُ»,"“Until when will you show the way to those who walk at night in the dark while you yourselves are living with the confused? Verily, that which should be sought from knowledge is a little, while (that which should be sought) from action is a lot.”"
137,61 – حَدَّثَنِي الْعَلَاءُ بْنُ حَزْمٍ الْأَنْدَلُسِيُّ، قَالَ: أَخْبَرَنَا مُحَمَّدُ بْنُ الْحُسَيْنِ بْنِ بَقَاءٍ الْمِصْرِيُّ، قَالَ: أَخْبَرَنَا جَدِّي عَبْدُ الْغَنِيِّ بْنُ سَعِيدٍ الْأَزْدِيُّ، ثنا عَبْدُ اللَّهِ بْنُ جَعْفَرِ بْنِ الْوَرْدِ، ثنا عَبْدُ اللَّهِ بْنُ أَحْمَدَ بْنِ عَبْدِ السَّلَامِ، قَالَ: سَمِعْتُ عَبْدَ اللَّهِ بْنَ أَحْمَدَ بْنِ شَبُّوَيْهِ الْمَرْوَزِيَّ، يَحْكِي عَنْ أَبِيهِ، قَالَ: سَمِعْتُ حَفْصَ بْنَ حُمَيْدٍ، يَقُولُ:,"[61] Al-‘Alaa bin Hazm Al-Andalusee narrated to me, saying: Muhammad bin Al- Husayn bin Baqaa Al-Misree informed us, saying: My grandfather, ‘Abdul-Ghanee Sa’eed Al-Azdee informed us: ‘Abdullaah bin Ja’far bin Al-Warad narrated to us: ‘Abdullaah bin Ahmad bin ‘Abdis-Salaam narrated to us, saying: I heard ‘Abdullaah bin Ahmad bin Shabweeh Al-Marwazee report from his father, who said: I heard Hafs bin Hameed say:"
138,«دَخَلْتُ عَلَى دَاوُدَ الطَّائِيَّ، أَسْأَلُهُ عَنْ مَسْأَلَةٍ وَكَانَ كَرِيمًا [ص:45] فَقَالَ» : «أَرَأَيْتَ الْمُحَارِبَ إِذَا أَرَادَ أَنْ يَلْقَى الْحَرْبَ، أَلَيْسَ يَجْمَعُ آلَتَهُ، فَإِذَا أَفْنَى عُمُرَهُ فِي الْآلَةِ فَمَتَى يُحَارِبُ، إِنَّ الْعِلْمَ آلَةُ الْعَمَلِ، فَإِذَا أَفْنَى عُمُرَهُ فِي جَمْعِهِ فَمَتَى يَعْمَلُ؟»,"I entered into the presence of Dawood At-Taa’ee to ask him a question about an issue, and he was a very kind and generous person. So he said (to me): “Did you ever see a warrior when he intends to go out to battle? Doesn’t he first gather together his means (i.e. weapons)? So if he spends his entire life in gathering these means, when will he fight in the war? Verily, knowledge is the means of action. So if someone spends his entire life gathering it, when will he do good deeds?”"
139,62 – أَخْبَرَنِي أَحْمَدُ بْنُ الْحُسَيْنِ التَّوَّزِيُّ، قَالَ: أَنَا أَبُو عُمَرَ أَحْمَدُ بْنُ مُحَمَّدِ بْنِ مُوسَى بْنِ الْعَلَّافِ، ثنا مُحَمَّدُ بْنُ مَخْلَدٍ، ثنا مُحَمَّدُ بْنُ أَبِي عُمَرَ، قَالَ: سَمِعْتُ أَبَا عُبَيْدٍ الْقَاسِمَ بْنَ سَلَّامٍ، يَقُولُ:,"[62] Ahmad bin Al-Husayn At-Tawzee informed me, saying: Abu ‘Umar Ahmad bin Muhammad bin Moosaa bin A1-‘Allaaf informed us: Muhammad bin Mukhlid narrated to us: Muhammad bin Abee ‘Umar narrated to us, saying: I heard Abu ‘Ubayd Al-Qaasim bin Salaam say:"
140,«سَمِعَنِي عَبْدُ اللَّهِ بْنُ إِدْرِيسَ، أَتَلَهَّفُ عَلَى بَعْضِ الشُّيُوخِ فَقَالَ لِي» : «يَا أَبَا عُبَيْدٍ مَهْمَا فَاتَكَ مِنَ الْعِلْمِ، فَلَا يَفُوتَنَّكَ الْعَمَلُ»,"“Abdullah bin Idrees heard me lamenting over (the death of) one of the shuyookh, so he said to me:“O Abu ‘Ubayd, regardless of whatever knowledge passes you, do not let upon what you already know pass you.”"
141,63 – أَخْبَرَنَا أَبُو الْقَاسِمِ عُبَيْدُ اللَّهِ بْنُ أَحْمَدَ بْنِ عُثْمَانَ الصَّيْرَفِيُّ، قَالَ: أَنَا سَهْلُ بْنُ أَحْمَدَ الدِّيبَاجِيُّ، ثنا مُحَمَّدُ بْنُ مُحَمَّدِ بْنِ الْأَشْعَتِ الْكُوفِيُّ، بِمِصْرَ، ثنا مُوسَى بْنُ إِسْمَاعِيلَ بْنِ مُوسَى بْنِ جَعْفَرِ بْنِ مُحَمَّدٍ، قَالَ: حَدَّثَنِي أَبِي، عَنْ أَبِيهِ، عَنْ جَدِّهِ جَعْفَرِ بْنِ مُحَمَّدٍ، عَنْ أَبِيهِ، عَنْ جَدِّهِ عَلِيِّ بْنِ حُسَيْنٍ، عَنْ أَبِيهِ، عَنْ عَلِيٍّ، قَالَ:,"[63] Abul-Qaasim ‘Ubaydullaah bin Ahmad bin ‘Uthmaan As-Sayrafee informed us, saying: Sahl bin Ahmad Ad-Deebaajee reported to us: Muhammad bin Muhammad bin Al-Ash’ath Al-Koofee narrated to us in Egypt: Moosaa bin Ismaa’eel bin Moosaa bin Ja’far bin Muhammad narrated to us, saying: My father narrated to me from his father that his grandfather, Ja’far bin Muhammad, reported from his father from his grandfather, ‘Alee bin Husayn, from his father that ‘Alee said:"
142,«الزَّاهِدُ عِنْدَنَا مَنْ عَلِمَ فَعَمِلَ، وَمَنْ أَيْقَنَ فَحَذَرَ، فَإِنْ أَمْسَى عَلَى عُسْرٍ حَمِدَ اللَّهَ، وَإِنْ أَصْبَحَ عَلَى يُسْرٍ شَكَرَ اللَّهَ، فَهَذَا هُوَ الزَّاهِدُ»,"“The Zaahid, according to us, is he who knows then acts, and he who has certainty and is then cautious. So if he passes the evening in hardship, he praises Allaah. And if he wakes up in the morning in case, he gives thanks to Allaah. This is the Zaahid”"
143,بَابٌ فِي التَّغْلِيظِ عَلَى مَنْ تَرَكَ الْعَمَلَ بِالْعِلْمِ، وَعَدَلَ إِلَى ضِدِّهِ وَخِلَافِ مُقْتَضَاهُ فِي الْحُكْمِ,"The Censure of Those who do not Act upon Knowledge, but rather Lean towards its Opposite, And to the Contrary of what Knowledge Mandates"
144,64 – أَخْبَرَنَا الْحَسَنُ بْنُ أَبِي بَكْرٍ، قَالَ: أَنَا حَامِدُ بْنُ مُحَمَّدِ بْنِ عَبْدِ اللَّهِ الْهَرَوِيُّ، ثنا عَبْدُ اللَّهِ بْنُ مُحَمَّدِ بْنِ وَهْبٍ، ثنا إِبْرَاهِيمُ بْنُ سَعِيدٍ الْجَوْهَرِيُّ، ثنا أَبُو أَحْمَدَ الزُّبَيْرِيُّ، ثنا قَيْسُ بْنُ الرَّبِيعِ، عَنِ الْأَعْمَشِ، عَنْ أَبِي وَائِلٍ، عَنْ حُذَيْفَةَ بْنِ الْيَمَانِ، فِيمَا أَعْلَمُ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ:,"[64] Al-Hasan bin Abee Bakr informed us: Haamid bin Muhammad bin ‘Abdillaah Al-Harawee reported to us: ‘Abdullaah bin Muhammad bin Wahb narrated to us: Ibraaheem bin Sa’eed Al-Jawharee narrated to us: Abu Ahmad Az-Zubayree narrated to us: Qays bin Ar-Rabee’ narrated to us from Al-A’mash from Abu Waa’il from Hudhaifah bin Al-Yamaan 4k, from what I know, that the Messenger of Allaah gi said:"
145,«وَيْلٌ لِمَنْ لَا يَعْلَمُ، وَوَيْلٌ لِمَنْ عَلِمَ ثُمَّ لَا يَعْمَلُ ثَلَاثًا»,“Woe to the one who doesn’t know. And woe to the one who knows then doesn’t act (on his knowledge).” [He said this three times]
146,65 – أَخْبَرَنَا أَحْمَدُ بْنُ عَلِيِّ بْنِ يَزْدَادَ الْقَارِئُ، قَالَ: أَنَا عَبْدُ اللَّهِ بْنُ إِبْرَاهِيمَ بْنِ عَبْدِ الْمَلِكِ الْأَصْبَهَانِيُّ، بِهَا، نا مُحَمَّدُ بْنُ عَلِيِّ بْنِ مَخْلَدٍ الْفَرْقَدِيُّ، ثنا إِسْمَاعِيلُ بْنُ عَمْرٍو الْبَجَلِيُّ، ثنا فَرَجُ [ص:47] بْنُ فَضَالَةَ، عَنْ سُلَيْمَانَ بْنِ الرَّبِيعِ، مَوْلَى الْعَبَّاسِ، عَنْ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ، قَالَ:,"[65] Ahmad bin ‘Alee bin Yazdaad Al-Qaaree informed us, saying: ‘Abdullaah bin Ibraaheem bin ‘Abdil-Malik Al-Asbahaanee informed us about it: Muhammad bin ‘Alee bin Mukhlid Al-Farqadee narrated to us: Ismaa’eel bin ‘Amr Al-Bajlee narrated to us: Farj bin Fadaalah narrated to us from Sulaymaan bin Ar-Rabee’, the freed slave of Al-‘Abbaas, that the Messenger of Allaah said:"
147,وَيْلٌ لِمَنْ لَا يَعْلَمُ، وَلَوْ شَاءَ اللَّهُ لَعَلَّمَهُ، وَوَيْلٌ لِمَنْ يَعْلَمُ وَلَا يَعْمَلُ، سَبْعَ مَرَّاتٍ”,"“Woe the one who doesn’t know. And if Allaah had wished, He would have given him knowledge. And woe to the one who knows and doesn’t act (on his knowledge).” [He said this seven times]"
148,66 – وَأَخْبَرَنَا ابْنُ يَزْدَادَ، قَالَ: أَنَا عَبْدُ اللَّهِ بْنُ إِبْرَاهِيمَ، ثنا مُحَمَّدُ بْنُ عَلِيٍّ الْفَرْقَدِيُّ، ثنا إِسْمَاعِيلُ بْنُ زَكَرِيَّا، عَنْ جَعْفَرِ بْنِ بُرْقَانَ، عَنْ مَيْمُونِ بْنِ مِهْرَانَ، عَنْ أَبِي الدَّرْدَاءِ، بِنَحْوِهِ,"[66] Ibn Yazdaad informed us, saying: ‘Abdullaah bin Ibraaheem informed us: Muhammad bin ‘Alee Al-Farqadee narrated to us: Ismaa’eel bin ‘Amr narrated to us: Ismaa’eel bin Zakariyaa narrated to us from Ja’far bin Barqaan from Maymoon bin Mihraan that Abud-Dardaa made a similar statement."
149,67 – أَخْبَرَنَا مُحَمَّدُ بْنُ أَحْمَدَ بْنِ رِزْقٍ، قَالَ: أَنَا عُثْمَانُ بْنُ أَحْمَدَ الدَّقَّاقُ، ثنا حُسَيْنُ بْنُ أَبِي مَعْشَرٍ، قَالَ: أَخْبَرَنَا وَكِيعٌ، عَنْ جَعْفَرِ بْنِ بُرْقَانَ، عَنْ مَيْمُونِ بْنِ مِهْرَانَ، قَالَ: قَالَ أَبُو الدَّرْدَاءِ،:,"[67] Muhammad bin Ahmad bin Rizq informed us, saying: ‘Uthmaan bin Ahmad Ad- Daqaaq informed us: Husayn bin Abee Mi’shar narrated to us, saying: Wakee’ reported to us from Ja’far bin Barqaan from Maymoon bin Mihraan that Abud-Dardaa said:"
150,«وَيْلٌ لِلَّذِي لَا يَعْلَمُ، وَوَيْلٌ لِلَّذِي يَعْلَمُ وَلَا يَعْمَلُ، سَبْعَ مَرَّاتٍ»,“Woe to the one who doesn’t know. And woe to the one who knows and doesn’t act.” [He said this seven times]
151,68 – أَخْبَرَنَا الْحَسَنُ بْنُ أَبِي بَكْرَ، قَالَ: أَنَا أَحْمَدُ بْنُ إِسْحَاقَ [ص:48] بْنِ صَوَّابٍ الطِّيبِيُّ، وَأَنَا الْقَاضِي أَبُو الْفَرَجِ مُحَمَّدُ بْنُ أَحْمَدَ بْنِ الْحَسَنِ الشَّافِعِيُّ، قَالَ: أَنَا أَحْمَدُ بْنُ يُوسُفَ بْنِ خَلَّادٍ، قَالَ: ثنا مُحَمَّدُ بْنُ يُونُسَ الْقُرَشِيُّ، ثنا عَبْدُ اللَّهِ بْنُ دَاوُدَ الْخُرَيْبِيُّ، ثنا جَعْفَرُ بْنُ بُرْقَانَ، عَنْ مَيْمُونِ بْنِ مِهْرَانَ، قَالَ: قَالَ أَبُو الدَّرْدَاءِ:,"[68] Al-Hasan bin Abee Bakr informed us, saying: Ahmad bin Ishaaq bin Minjaab At- Teebee narrated to us: The Judge, Abul-Farj Muhammad bin Ahmad bin Al-Hasan Ash-Shaafi’ee reported us, saying: Ahmad bin Yoosuf bin Khalaad reported to us, saying: Muhammad bin Yoonus Al-Qurshee narrated to us: ‘Abdullaah bin Dawood Al-Hazeenee narrated to us: Ja’far bin Barqaan narrated to us that Maymoon bin Mihraan said: Abud-Dardaa said:"
152,«وَيْلٌ لِمَنْ لَا يَعْلَمُ وَلَا يَعْمَلُ مَرَّةً» وَقَالَ ابْنُ خَلَّادٍ: «وَوَيْلٌ لِمَنْ يَعْلَمُ وَلَا يَعْمَلُ مَرَّةً، وَوَيْلٌ لِمَنْ عَلِمَ وَلَمْ يَعْمَلْ، سَبْعَ مَرَّاتٍ»,“Woe to the one who doesn’t know and doesn’t act.” [One time] Ibn Khalaad said: “And woe to the one who knows and doesn’t act.” [One time] “And woe to the one knew but didn’t act.” [Seven times]
153,69 – أَخْبَرَنَا أَبُو الْحَسَنِ عَلِيُّ بْنُ أَحْمَدَ بْنِ عُمَرَ الْمُقْرِيُّ، قَالَ: أَنْبَأَ عَبْدُ الْبَاقِي بْنُ قَانِعٍ الْقَاضِي، ثنا الْحُسَيْنُ بْنُ عَلِيِّ بْنِ الْأَزْهَرِ، بِالْكُوفَةِ، ثنا عَبَّادُ بْنُ يَعْقُوبَ، ثنا أَبُو دَاوُدَ النَّخَعِيُّ، ثنا عَلِيُّ بْنُ عُبَيْدِ اللَّهِ الْغَطَفَانِيُّ، عَنْ سُلَيْكٍ، قَالَ: سَمِعْتُ النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ، يَقُولُ:,"[69] Abul-Hasan ‘Alee bin Ahmad bin ‘Umar Al-Muqree informed us, saying: ‘Abdul- Baaqee bin Qaani’, the Judge, informed us: Al-Husayn bin ‘Alee bin Al-Azhar narrated to us in Koofah: ‘Ubaad bin Ya’qoob narrated to us: Abu Dawood An- Nakha’ee narrated to us: ‘Alee bin ‘Ubaydillaah Al-Ghatfaanee narrated to us from Saleek that he said: I heard the Prophet say:"
154,«إِذَا عَلِمَ الْعَالِمُ وَلَمْ يَعْمَلْ كَانَ كَالْمِصْبَاحِ يُضِيءُ لِلنَّاسِ، وَيَحْرِقُ نَفْسَهُ»,"“When a scholar knows (something) and fails to act (on it), he becomes like a lamppost which sheds light for the people yet burns itself out.”"
155,70 – أَخْبَرَنَا أَبُو نُعَيْمٍ أَحْمَدُ بْنُ عَبْدِ اللَّهِ بْنِ أَحْمَدَ بْنِ إِسْحَاقَ الْحَافِظُ، بِأَصْبَهَانَ، ثنا أَبُو مُحَمَّدٍ عَبْدُ اللَّهِ بْنُ جَعْفَرِ بْنِ أَحْمَدَ بْنِ فَارِسٍ، قَالَ: ثنا إِسْمَاعِيلُ بْنُ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ الْعَبْدِيُّ، ثنا هِشَامُ بْنُ عَمَّارٍ، ثنا عَلِيُّ بْنُ سُلَيْمَانَ الْكَلْبِيُّ، ثنا الْأَعْمَشُ، عَنْ أَبِي تَمِيمَةَ، عَنْ جُنْدُبِ بْنِ عَبْدِ اللَّهِ، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ:,"[70] Abu Na’eem Ahmad bin ‘Abdillaah bin Ahmad bin Ishaaq, the Haafidh in Asbahaan, informed us: Abu Muhammad ‘AbduUaah bin Ja’far bin Ahmad bin Faaris narrated to us, saying: Ismaa’eel bin ‘Abdillaah bin Mas’ood Al-‘Abdee narrated to us: Hishaam bin ‘Ammaar reported to us: “Alee bin Sulaymaan Al-Kalbee narrated to us: Al-A’mash narrated to us from Abu Tameemah that Jundub bin ‘Abdillaah said: The Messenger of Allah said:"
156,«مَثَلُ الْعَالِمِ الَّذِي يُعَلِّمُ النَّاسَ الْخَيْرَ وَيَنْسَى نَفْسَهُ كَمَثَلِ السِّرَاجِ يُضِيءُ لِلنَّاسِ وَيَحْرِقُ نَفْسَهُ»,"“The example of a scholar that teaches the people good but forgets (it) himself, is like the example of a lamp that sheds light for the people but burns itself out.”"
157,71 – أَخْبَرَنَا مُحَمَّدُ بْنُ أَحْمَدَ بْنِ رِزْقٍ، قَالَ: أَنَا الْحُسَيْنُ بْنُ أَيُّوبَ الْهَاشِمِيُّ، قَالَ: ثنا مُوسَى بْنُ عِيسَى الْمِصِّيصِيُّ، ثنا لُوَيْنٌ، وَأَخْبَرَنَا يُوسُفُ بْنُ رَبَاحِ بْنِ عَلِيٍّ الْبَصْرِيُّ، أَنَا الْقَاضِي أَبُو الْحَسَنِ عَلِيُّ بْنُ الْحُسَيْنِ بْنِ بُنْدَارٍ الْأَذَنِيُّ، ثنا لُوَيْنٌ، وَأَخْبَرَنِي الْحَسَنُ بْنُ [ص:50] مُحَمَّدٍ الْخَلَّالُ، ثنا مُحَمَّدُ بْنُ عَلِيِّ بْنِ سُوَيْدٍ، قَالَ أَنْبَأَ مُحَمَّدُ بْنُ عَلِيِّ بْنِ دَاوُدَ التَّمِيمِيُّ، بِأَذَنَةَ، قَالَ: حَدَّثنا لُوَيْنٌ مُحَمَّدُ بْنُ سُلَيْمَانَ، ثنا مُحَمَّدُ بْنُ جَابِرٍ، عَنْ يُونُسَ بْنِ عُبَيْدٍ، عَنِ الْحَسَنِ، عَنْ أَبِي بَرْزَةَ، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ:,"[71] Muhammad bin Ahmad bin Rizq informed us, saying: Al-Husayn bin Ayoob Al- Haashimee reported to us, saying: Moosaa bin ‘Eesaa Al-Maseesee narrated to us: Luwain narrated to us: And Yoosuf bin Rabaah bin ‘Alee Al-Basree informed us: The Judge, Abul-Hasan ‘Alee bin Al-Husayn bin Bandaar Al-Adhanee reported to us: Luwain narrated to us: And Al-Hasan bin Muhammad Al-Khallaal informed me, saying: Muhammad bin ‘Alee bin Suwayd Al-Ghabaree narrated to us, saying: Muhammad bin ‘Alee bin Dawood At-Tameemee reported to us in Adhanah, saying: Luwain Muhammad bin Sulaymaan narrated to us: Muhammad bin Jaabir narrated to us from Yoonus bin ‘Ubayd from Al-Hasan that Abu Barzah & said: The Messenger of Allaah said:"
158,«مَثَلُ الَّذِي يُعَلِّمُ النَّاسَ الْخَيْرَ وَيَنْسَى نَفْسَهُ مِثْلُ الْفَتِيلَةِ تُضِيءُ لِلنَّاسِ وَتَحْرِقُ نَفْسَهَا» وَاللَّفْظُ لِحَدِيثِ الْخَلَّالِ,"“The example of one who teaches the people good yet forgets himself, is like the example of a torch that sheds light for people yet burns itself out.”"
159,72 – أَخْبَرَنَا الْحَسَنُ بْنُ أَبِي بَكْرٍ، قَالَ: أَخْبَرَنَا أَبُو الْحُسَيْنِ عَبْدُ الصَّمَدِ بْنُ عَلِيِّ بْنِ مُحَمَّدٍ الطَّسْتِيُّ، ثنا مُحَمَّدُ بْنُ الْقَاسِمِ الْمَعْرُوفُ بِأَبِي الْعَيْنَاءِ، قَالَ: ثنا أَبُو عَاصِمٍ، عَنِ ابْنِ جُرَيْجٍ، عَنْ أَبِي الزُّبَيْرِ، عَنْ جَابِرٍ، عَنِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ، قَالَ:,"[72] Al-Hasan bin Abee Bakr informed us, saying: Abul-Husayn ‘Abdus-Samad bin ‘Alee bin Muhammad At-Tissee informed us: Muhammad bn Al-Qaasim, who was known as Abul-‘Aynaa narrated to us, saying: Abu ‘Aasim bin Juraij narrated to us from Abuz-Zubair from Jaabir that the Prophet said:"
160,“اطَّلَعَ قَوْمٌ مِنْ أَهْلِ الْجَنَّةِ عَلَى قَوْمٍ مِنْ أَهْلِ النَّارِ فَقَالُوا: بِمَا دَخَلْتُمُ النَّارَ وَإِنَّمَا دَخَلْنَا الْجَنَّةَ بِتَعْلِيمِكُمْ؟ قَالُوا: إِنَّا كُنَّا نَأْمُرُكُمْ وَلَا نَفْعَلُ”,"“A group of people from the inhabitants of Paradise came upon a group of people from the inhabitants of Hellfire, so they asked them: ‘What caused you to enter the Hellfire when we only entered Paradise due to your teaching us?’ They replied: ‘Indeed, we used to command you (towards good) but not do it (ourselves).'”"
161,73 – أَخْبَرَنَا أَبُو الْحَسَنِ عَبْدُ الرَّحْمَنِ بْنُ مُحَمَّدِ بْنِ عُبَيْدِ اللَّهِ [ص:51] الْأَصْبَهَانِيُّ، بِهَا، ثنا أَبُو الْقَاسِمِ سُلَيْمَانُ بْنُ أَحْمَدَ بْنِ أَيُّوبَ الطَّبَرَانِيُّ، ثنا أَحْمَدُ بْنُ يَحْيَى بْنِ خَالِدِ بْنِ حَيَّانَ الْرَّقِيُّ، ثنا زُهَيْرُ بْنُ عَبَّادٍ، ثنا أَبُو بَكْرٍ الدَّاهِرِيُّ عَبْدُ اللَّهِ بْنُ حَكِيمٍ، عَنْ إِسْمَاعِيلَ بْنِ أَبِي خَالِدٍ، عَنِ الشَّعْبِيِّ، عَنِ الْوَلِيدِ بْنِ عُقْبَةَ، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ:,[73] Abul-Hasan ‘Abdur-Rahmaan bin Muhammad bin ‘Ubaydillaah Al-Asbahaanee informed us: Abul-Qaasim Sulaymaan bin Ahmad bin Ayoob At-Tabaraanee narrated to us: Ahmad bin Yahyaa bin Khaalid bin Hayyaan Al-‘Arqee narrated to us: Zuhayr bin ‘Ubaad narrated to us: Abu Bakr Ad- Daahiree’ Abdullaah bin Hakeem narrated to us from Ismaa’eel bin Abee Khaalid from Ash-Sha’abee that Al-Waleed bin ‘Uqbah said: The Messenger of Allaah said:
162,“إِنَّ أُنَاسًا مِنْ أَهْلِ الْجَنَّةِ يَتَطَلَّعُونَ إِلَى أُنَاسٍ مِنْ أَهْلِ النَّارِ، فَيَقُولُونَ: بِمَ دَخَلْتُمُ النَّارَ؟ فَوَاللَّهِ مَا دَخَلْنَا الْجَنَّةَ إِلَّا بِمَا تَعَلَّمْنَا مِنْكُمْ، فَيَقُولُونَ: إِنَّا كُنَّا نَقُولُ وَلَا نَفْعَلُ “قَالَ سُلَيْمَانُ: لَمْ يَرْوِهِ عَنْ أَبِي خَالِدٍ إِلَّا أَبُو بَكْرٍ الدَّاهِرِيُّ، تَفَرَّدَ بِهِ زُهَيْرٌ,"“A group of people from the inhabitants of Paradise will come upon a group of people from the inhabitants of Hell and say (to them): ‘What is the reason why you entered Hell, for by Allaah, we only entered Paradise because of what we learned from you.’ So they will reply: ‘Verily, we used to say (something) and not do it (ourselves).'”Sulaymaan said: “No one reported this from Abu Khaalid except for Abu Bakr Ad- Daahiree. Zuhayr is alone in narrating from him.”"
