,Arabic,English
75,يحفظ الله بهم حججه وبيناته حتى يودعوها نظراءهم ويزرعوها في قلوب أشباههم، هَجَم بهم العلم على حقيقة البصيرة، وباشروا روح اليقين واستلانوا ما استوعره المترفون، وأنسوا بما أستوحش منه الجاهلون،,"Through them Allah asserts His proofs amongst their contemporaries and cultivates them in the hearts of those like them. Through them knowledge launches forward and unveils the true state of affairs, they are then able to bear with ease what the opulent find burdensome and take comfort with what engenders consternation in the ignorant."
76,وصحبوا الدنيا بأبدان أرواحها متعلقة بالمحل الأعلى، أولئك خلفاء الله في أرضه والدعاة إلى دينه، آه آه شوقا إلى رؤيتهم.,"They live in this world with their bodies but their souls are attached to heavenly matters, they are the ambassadors of Allah in his lands and His callers to His religion. O how I desire to see them!’"
77,فقسم أمير المؤمنين رضي الله عنه حملة العلم إلى ثلاثة أقسام:,"In this narration, the Leader of the Believers (radijAllahu (anhu) has divided the bearers of knowledge into three categories:"
78,قسم هم أهل الشبهات وهم من لا بصيرة له من حملة العلم ينقدح الشك في قلبه بأول عارض من شبهة، فتأخذه الشبهة فيقع في الحيرة والشكوك، ويخرج من ذلك إلى البدع والضلالات.,"1) Those who are given to doubts, having no insight, misgivings piercing their hearts at the first occurrence of doubt causing them to fall into confusion and disarray, and then into innovation and misguidance."
79,وقسم هم أهل الشهوات وحظهم نوعان: أحدهما من يطلب الدنيا بنفس العلم، فيجعل العلم آلة لكسب الدنيا،,"2) Those who are given to following their lusts and he divided these into two categoriesa) Those who seek after this world by exploiting their religious knowledge, making it a tool to acquire some worldly lot."
80,والثاني من همه جمع الدنيا واكتنازها وادخارها،,"b) Those who seek after this world without knowledge and they are of two types,i) Those who desire only the pleasures and lusts of this world.ii) Those who desire to amass and hoard worldly wealth."
81,وكل أولئك ليسوا من رعاة الدين وإنما هم كالأنعام، ولهذا شبه الله تعالى من حُمَّل التوراة ثم لم يحملها بالحمار الذي يحمل أسفارا، وشبه عالم السوء الذي انسلخ من آيات الله وأخلد إلى الأرض واتبع هواه بالكلب، والكلب والحمار أخس الأنعام وأضل سبيلا.,"None of these are worthy of being callers to the religion, rather they are like catde and this is why Allah, Most High, compared those who were given the Tawrah and failed to carry it with donkeys carrying books. He has also compared the evil scholar who has abandoned the signs of Allah, clung firmly to this earth, and followed his desires with a dog. Dogs and donkeys are the worst of animals and the most astray."
82,والقسم الثالث من حملة العلم هم أهله وحملته ورعاته والقائمون بحجج الله وبيناته، وذكر أنهم الأقلون عددا، الأعظمون عند الله قدرا، إشارة إلى قلة هذا القسم وغربته من حملة أهل العلم.,"3) Those deserving of bearing knowledge, they uphold it and establish it through Allah’s proofs. He mentioned that they are few in number but have the greatest standing with Allah and in this lies an indication that they are rare to find and strange amongst the people."
83,وقد قسم الحسن البصري رضي الله عنه حملة القرآن إلى قريب من هذا التقسيم الذي قسمه علي رضي الله عنه لحملة القرآن.,al-Hasan al-Basrl (radiyAllahu ‘anhu)a divided those who carry the Qur’an into categories similar to the categorisation of ‘All (radiyAllahu ’anhu).
84,قال الحسن: قُراء القرآن ثلاثة أصناف: صنف اتخذوه بضاعة فيتأكلون به،,"He said, ‘The reciters of the Qur’an are of three types:a) Those who take it as merchandise with which they ply their trade."
85,وصنف أقاموا حروفه وضيعوا حدوده واستطالوا به على أهل بلادهم واستندوا به لطلب الولاية، أكثر هذا الضرب من حملة القرآن لا كثرهم الله،,"b) Those who recite its words but fail to comply with its in-junctions, they use it to lord over the people of their land and rely on it to ascend to positions of authority. There are many who fall into this category, may Allah make their number small!"
86,وضرب عمدوا إلى دواء القرآن فوضعوه على داء قلوبهم فركدوا به في محاريبهم وحنوا به برانسهم واستشعروا الخوف، وارتدوا الحزن، فأولئك الذين يسقي الله بهم الغيث وينصر بهم على الأعداء، والله لهؤلاء الضرب في حملة القرآن أعز من الكبريت الأحمر بين قراء القرآن.,"c) Those who treat the Qur’an as a cure and apply it to heal the ailments of their hearts. They recite it in their places of devotion and attain tranquillity, they weep in their hooded cloaks, and they are overcome with fear and sombreness. It is for their sake that Allah sends down the rain and it is through them that Allah confers victory against the enemy. By Allah this category is rarer than red gold.’"
87,فأخبر أن هذا القسم وهم قراء القرآن جعلوه دواء لقلوبهم فأثار لهم الخوف والحزن وأعز من الكبريت الأحمر بين قراء القرآن.,"Thus he informed us that of all those who recite the Qur’an, this third category, i.e. those who recite it for the sake of Allah and apply it to treat the ailments of their hearts, which then gives growth to the fruit of fear and sombreness, are rarer than red gold."
88,[من صفات حملة العلم],The Qualities of the Bearers of Knowledge
89,ووصف أمير المؤمنين رضي الله عنه هذا القسم من حملة العلم بصفاتٍ منها أنه هجم بهم العلم على حقيقة البصيرة،,"The Leader of the Believers, (Ali (radijAllahu (anhu) described the third category of the bearers of knowledge with a number of characteristics: through them knowledge launches forward and unveils the true state of affairs,"
90,ومعنى ذلك أن العلم دلهم على المقصود الأعظم وهو معرفة الله فخافوه وأحبوه حتى سهل ذلك عليهم كما ما تعسر على غيرهم، فلم يصل إلى ما وصلوا إليه ممن وقف مع الدنيا وزينتها وزهرتها واغتر بها ولم يباشر قلبه معرفة الله وعظمته وإجلاله،,"meaning by this that knowledge guides them to attain their greatest objective which is the cognisance of Allah, Most High. They fear Him and love Him, and this in turn allows them to bear with ease what others would have born with difficulty: those who are deceived by the world and have fallen victim to its allure, those whose hearts have not experienced the cognisance of Allah, His greatness and magnificence."
91,واستلانوا ما استوعر منه المترفون، فإن المترف الواقع مع شهوات الدنيا ولذاتها يصعب عليه ترك لذاتها وشهواتها لأنه لا عوض عنده من لذات الدنيا إذا تركها، فهو لا يصبر على تركها،,"This is why he said, “They are then able to bear with ease what the opulent find burdensome,’ meaning that the person accustomed to a luxurious life will find it difficult to leave the comforts and lusts of this world. This is because he has nothing to replace his worldly life were he to abandon it and as such cannot bear the thought of losing it."
92,فهؤلاء في قلوبهم العوض الأكبر بما وصلوا إليه من لذة معرفة الله ومحبته وإجلاله كما كان الحسن يقول: إن أحباء الله هم الذين ورثوا طيب الحياة وذاقوا نعيمها بما وصلوا إليه من مناجاة حبيبهم وبما وجدوا من لذة حبه في قلوبهم… من كلامٍ يطول ذكره في هذا المعنى،,"But these people have found the greatest substitute in their hearts, having attained the delight of knowing Allah, loving Him and magnifying Him. al-Hasan used to say, The lovers of Allah are the ones who inherit a goodly life and relish its delight. This is by virtue of their discourse with their Beloved and the delight they have found in loving Him.’ This is a lengthy topic and will not be dealt with here."
93,وإنما أنس هؤلاء بما استوحش منه الجاهلون لأن الجاهلين بالله يستوحشون من ترك الدنيا وشهواتها لأنهم لا يعرفون سواها، فهي أًنسهم، وهؤلاء يستوحشون من ذلك ويستأنسون بالله وبذكره ومعرفته ومحبته وتلاوة كتابه،,"These people take comfort in what causes the ignorant conster-nation. Those ignorant of Allah are disturbed by the thought of abandoning this world and its delight, being oblivious to anything else. The world is their source of solace but it is a source of con-sternation to the true bearers of knowledge because they take comfort with Allah, His remembrance, knowing Him, loving Him and reciting His Book."
94,والجاهلون بالله يستوحشون من ذلك ولا يجدون الأنس به.,"Conversely, these matters constern the ignorant and they find no delight or comfort in them."
95,ومن صفاتهم التي وصفهم بها أمير المؤمنين علي رضي الله عنه أنهم صحبوا الدينا بأبدان أرواحها معلقة بالنظر الأعلى، وهذا إشارة إلى أنهم لم يتخذوها وطنا ولا رضوا بها إقامة ولا مسكنا، إنما اتخذوها ممرا ولم يجعلوها مقرا،,"One of their characteristics is that they live in this world in body but their souls are attached to heavenly matters, in this lies an indi-cation that they have not taken this world as a permanent abode and are not content to remain on it, instead they regard it as something to pass through."
96,وجميع الكتب والرسل أوصت بهذا، وقد أخبر الله تعالى في كتابه عن مؤمن آل فرعون أنه قال لقومه في وعظه لهم: {يَا قَوْمِ إِنَّمَا هَذِهِ الْحَيَاةُ الدُّنْيَا مَتَاعٌ وَإِنَّ الْآخِرَةَ هِيَ دَارُ الْقَرَارِ} [غافر: 39],"All of the Books and Messengers advised with this; Allah informs us that one of the believers from the people of Pharaoh exhorted his followers by saying, amongst other things, “My people! The life of this world is only fleeting enjoyment. It is the Hereafter which is the abode of permanence.”"
97,وقال النبي صلى الله عليه وسلم لابن عمر: «كن في الدنيا كأنك غريب أو عابر سبيل، فكأنك بالدنيا ولم تكن، وبالآخرة ولم تزل». وفي رواية: «وعد نفسك من أهل القبور».,"43. The Prophet said to ibn (Umar, “Be in this world like a stranger or somebody passing on his way,” and in another narration, “…count yourself amongst the inhabitants of the grave.”"
98,ومن وصايا المسيح المروية عنه عليه السلام أنه قال لأصحابه: اعبروها ولا تعمروها. وعنه عليه السلام أنه قال: من الذي يبني على موج البحر دارا؟! تلك الدنيا فلا تتخذوها قرارا.,"One of the pieces of advice reported from the Messiah (‘alayhis- saldm) is that he would say to his companions, ‘Pass through it and do not make it a place of living.’ He ("
99,فالمؤمن في الدنيا كالغريب المجتاز ببلدة غير مستوطن فيها، فهو يشتاق إلى بلده وهمه الرجوع إليه والتزود بما يوصله في طريقه إلى وطنه، ولا يُنافس أهل ذلك البلد المستوطنين فيه في عزهم، ولا يجزع مما أصابه عندهم من الذل.,"In this world, the believer is like a stranger passing through a land that he does not live in, his goal is to go home and his concern is to return to it. With this in mind, he takes only that amount of provision as would allow him to reach his destination, he does not compete with the people living in that land for nobility or honour and neither does he despair at any humiliation he faces from them."
100,قال الفضيل بن عياض: المؤمن في الدنيا مهموم حزين همه مرمة جهازه.,"Fudayl ibn (Iyad said, ‘In this world, the believer is concerned and sombre, his only concern is to make good his passing [through this world].’"
101,وقال الحسن: المؤمن في الدنيا كالغريب لا يجزع من ذلها، ولا ينافس في عزها، له شأن وللناس شأن.,"al-Hasan said, ‘In this world the believer is like a stranger, he does not despair when it humiliates him and neither does he vie in chasing after its grandeur. The people are in one state and he is in a totally different state.’"
102,وفي الحقيقة فالمؤمن في الدنيا غريب لأن أباه لما كان في دار البقاء ثم خرج منها فهمه الرجوع إلى مسكنه الأول، فهو أبدا يحن إلى وطنه الذي أُخرج منه كما يقال: ” حب الوطن من الإيمان ” وكما قيل:,"So in reality, the believer is a stranger in this world; this is because his father, [Adam], resided in the Abode of Eternity and was then ejected from there, his only concern is to return to his original home and as such he is always desirous of, and missing, his true home. The saying goes, ‘Love of ones home is part of faith.’  It is also said,"
103,كم منزل في الأرض يألفه الفتى… وحنينه أبدا لأول منزلولبعض شيوخنا في هذا المعنى:فحي على جنات عدن فإنها… منازلك الأولى وفيهم المخيمولكننا سبي العدو فهل ترى… نعود إلى أوطاننا ونسلم,"Yet ever does he ache for his first home.One of our teachers  said concerning this,To the Gardens of Eden press forwardThey are you first homes, there shall you rest.Yet we are captives of the enemy, do you not thinkThat we should return to our homes and hence be safe?"
104,وقد زعموا أن الغريب إذا نأى… وشطت به أوطانه فهو مغرمفأي اغتراب فوق غربتنا التي… لها أضحت الأعداء فينا تحكم,"A young man adapts to many-a-home,They think that when the stranger travels afarAnd his lands disappear from sight, he is homesick.But what strangeness is greater than oursIn which the enemies have rule over us?"
105,والمؤمنون في هذا القسم أقسام: منهم من قلبه معلق بالجنة، ومنهم من قلبه معلق عند خالقه وهم العارفون، ولعل أمير المؤمنين رضي الله عنه إنما أشار إلى هذا القسم. فالعارفون أبدانهم في الدنيا وقلوبهم عند المولى.,"In this, the believers fall into various categories: those whose hearts are attached to Paradise and those whose hearts are attached to their Creator, these are the Gnostics. It is well possible that the Leader of the Believers alluded to this latter category with his words for the body of the Gnostic is in this world and his heart is with the Master."
106,وفي مراسيل الحسن عن النبي صلى الله عليه وسلم يرويه عن ربه:,"44. In a mursal report from al-Hasan, the Prophet said, while relating from his Lord, Most High,"
107,(علامة الطهر أن يكون قلب العبد عندي معلقا، فإذا كان كذلك لم ينسني على كل حال، وإن كان كذلك مننت عليه بالاشتغال بي كي لا ينساني، فإذا لم ينسني حركت قلبه، فإذا تكلم تكلم بي، وإذا سكت سكت بي، فذلك الذي تأتيه المعونة من عندي).,"“The sign of purity is that the servant’s heart be attached to Me. If he is like this, he will never forget Me. If this is his state, I will grace Him by conferring devotion to Me upon him such that he will not forget Me. Since he will not forget Me, I will move his heart: when he talks, he talks for My sake and when he is silent, he is silent for My sake. This is the person who receives My support and assistance.”"
108,وأهل هذا الشأن هم غرباء الغرباء، غربتهم أعز الغربة، فإن الغربة عند أهل الطريقة غربتان: ظاهرة وباطنة.,"The people of this latter category are strangers amongst strangers, and their strangeness is the rarest type. Strangeness is, in the view of the pietists, of two types: outer and inner."
109,فالظاهرة: غُربة أهل الصلاح بين الفساق، وغربة الصادقين بين أهل الرياء والنفاق، وغربة العلماء بين أهل الجهل وسوء الأخلاق، وغربة علماء الآخرة بين علماء الدنيا الذين سُلبوا الخشية والإشفاق، وغربة الزاهدين بين الراغبين فيما ينفد وليس بباق.,"The outer is the strangeness of those who correct themselves and others whilst living amongst the corrupt, they are the truthful amongst the ostentatious and hypocrite, the scholar amongst the ignorant and uncouth, those who desire the Hereafter amongst those who know nothing save this world, having lost fear and desire, and the ascetic amongst those who hanker after the ephemeral."
110,وأما الغربة الباطنة: فغربة الهمة، وهي غربة العارفين بين الخلق كلهم حتى العلماء والعباد والزهاد، فإن أولئك واقفون مع علمهم وعبادتهم وزهدهم، وهؤلاء واقفون مع معبودهم لا يعرجون بقلوبهم عنه.,"The inner is the strangeness of intent and purpose; this is the strangeness of the Gnostic amongst the whole creation, even the scholars, the worshippers and the ascetics. This is because these latter people are standing by their knowledge, their worship and their asceticism, whereas the Gnostic is standing with his Lord, his heart never deviating from Him."
111,فكان أبو سليمان الداراني يقول في صفتهم: وهمتهم غير همة الناس وإرادتهم الآخرة غير إرادة الناس، ودعاؤهم غير دعاء الناس. وسُئل عن أفضل الأعمال فبكى وقال: أن يطلع على قلبك فلا يراك تريد من الدنيا والآخرة غيره.,"Sulayman would say when describing them, “Their intent is not the same as the rest of man, their desire for the Hereafter is not the same as the rest of man, and their supplications are not the same as the rest of man.’ He was once asked about the greatest deed at which he wept and said, “That He look at you heart and find it not desiring anything save Him of this world and the Hereafter.’"
112,وقال يحيى بن معاذ: الزاهد غريب الدنيا، والعارف غريب الآخرة. يشير إلى أن الزهد غريب بين أهل الدنيا، والعارف غريب بين أهل الآخرة، لا يعرفه العباد ولا الزهاد، وإنما يعرفه من هو مثله وهمته كهمته.,"Yahya ibn Muadh said, “The ascetic is the stranger of this world and the Gnostic is the stranger of the Hereafter,’  meaning that the ascetic is strange amongst the people desiring this world and the Gnostic is strange amongst the people desiring the Hereafter; he will not be recognised by both the previous types of people, only by those like him."
113,وربما اجتمعت للعارف هذه الغربات كلها أو كثير منها أو بعضها فلا يسأل عن غربته، فالعارفون ظاهرون لأهل الدنيا والآخرة.,"It is possible that the Gnostic combine in himself all the different types of strangeness, or some of them, in which case do not even ask about his strangeness! The worshippers are known to the people of this world and the Hereafter, but the Gnostics are concealed from both."
114,قال يحيى بن معاذ: العابد مشهور والعارف مستور، وربما خفي حال العارف على نفسه لخفاء حالته وإساءة الظن بنفسه.,"Yahya ibn Muadh said, ‘The worshipper is well known whereas the Gnostic is hidden.’ It is even possible that the state of the Gnostic be unknown even to himself due to its subdeness and his poor opinion of himself."
115,وفي حديث سعد عن النبي صلى الله عليه وسلم: «إن الله يحب العبد الخفي التقي».,"45. In the hadlth reported on the authority of Sad, the Prophet (H) said, “Allah loves the pious servant who remains unknown.”"
116,وفي حديث معاذ عن النبي صلى الله عليه وسلم: «إن الله يحب من عباده الأخفياء الأتقياء، الذين إذا حضروا لم يعرفوا، وإذا غابوا لم يفتقدوا، أولئك أئمة الهدى ومصابيح العلم».,"46. In the hadlth reported on the authority of Mu(adh, the Prophet said, “Allah loves those pious servants of His who remain unknown. Those who, when present, are not recognised and when absent, are not missed. They are the Imams of guidance and niches of knowledge.”"
117,وعن علي بن أبي طالب رضي الله عنه: طوبى لكل عبد لم يعرف الناس ولم تعرفه الناس، وعرفه الله منه برضوان، أولئك مصابيح الهدى، تجلى عنهم كل فتنة مظلمة.,"Ali said, ‘Tuba is for every servant who knows the people yet they do not know him, whom Allah knows and is well-pleased with. These are the niches of guidance and they emerge unscathed from every dark, blinding tribulation.’4"
118,وقال ابن مسعود رضي الله عنه: كونوا جدد القلوب، خلقان الثياب، مصابيح الظلام، تخفون على أهل الأرض وتعرفون في أهل السماء.,"Ibn Mas(ud (radijAllahu (anhu) said, ‘Be people who are constantly reviving their hearts, wearing shabby garments, lights that illuminate the darkness, unknown to those on earth yet known to the  inhabitants of the heaven.’"
119,فهؤلاء أخص أهل الغربة، وهم الفرارون بدينهم من الفتن، وهم النزاع من القبائل الذين يُحشرون مع عيسى عليه السلام، وهم بين أهل الآخرة أعز من الكبريت الأحمر، فكيف يكون حالهم بين أهل الدنيا، وتخفى حالهم غالبا على الفرقتين كما قال:,"These are the elite of the strangers, the ones who flee from tribulation in order to safeguard their religion, the ones who have departed from the tribes, and those who will be resurrected along with Tsa ibn Maryam (*alayhis-salam). Amongst the people who desire the Hereafter, they are rarer than red gold, so what would there state be amongst those who desire the world?! For the most part their condition is unknown to both groups, the poet said,"
120,تواريت عن دهري بظل جناحه… فعيني ترى دهري وليس يرانيولو تسئل الأيام ما اسمي لما درت… وأين مكاني ما فرعن مكاني,"I concealed my life under the shade of times wing.My eye sees my life yet time does not see me.Were you to ask the days what my name was, they would not know;Where is my place? They would not know."
121,ومن ظهر منهم للناس فهو بينهم ببدنه، وقلبه معلق بالنظر الأعلى كما قال أمير المؤمنين رضي الله عنه في وصفهم:جسمي معي غير أن الروح عندكم… فالجسم في غربة والروح في وطن,"Those of them who are known accompany the people with their bodies but their hearts are attached to heavenly matters as was depicted of them by the Leader of the Believers.My body is with me but the soul is with You,The body is a stranger, the soul has come home."
122,وكانت رابعة العدوية رحمها الله تعالى تنشد في هذا المعنى:ولقد جعلتك في الفؤاد محدثي… وأبحت جسمي من أراد جلوسيفالجسم مني للحبيب مؤانس… وحبيب قلبي في الفؤاد أنيسي,"Rabfah al-Adawiyyah (radiyAllahu (anha) would say the following ode,In my heart, it is with You I discourse.My body I have left to my companions. The body comforts those sitting around it,My hearts’ beloved is my true comfort."
123,وأكثرهم لا يقوى على مخالطة الخلق فهو يفر إلى الخلوة ليستأنس بحبيبه، ولهذا كان أكثرهم يطيل الوحدة.,"Many of them would not have the strength to interact with the creation and, as a result, would flee so that they could be alone with their beloved; this is why many of them would spend long periods of time in seclusion."
124,وقيل لبعضهم: ألا تستوحش؟ قال: كيف أستوحش وهو يقول: أنا جليس من ذكرني؟. وقال آخر: وهل يستوحش مع الله أحد؟. وعن بعضهم: من استوحش من وحدته فذلك لقلة أنسه بربه.,"When one of them was asked, ‘Do you not feel the bite of loneliness?’ He replied, ‘How can I when He has said that He is the companion of those who remember Him?’  Another said, ‘How can one feel the bite of loneliness when he is with Allah?’ Yet another said, Whoever feels the bite of loneliness when alone does so because of his lack of solace with his Lord.’"
125,وكان يحيى بن معاذ كثير العزلة والانفراد فعاتبه أخوه فقال له: إن كنت من الناس فلا بد لك من الناس، فقال: يحيى: إن كنت من الناس فلا بد لك من الله. وقيل له: إذا هجرت الخلق مع من تعيش؟ قال: مع من هجرتُهم له.,"Yahya ibn Mu(adh would frequently seclude and isolate himself. His brother censured him, ‘If you are a man amongst men, you need the company of men!’ he replied, ‘If you are a man amongst men, you are in need of Allah.’ It was once asked of him, You have migrated from people, with whom do you live?’ He replied, With the One for whose sake I migrated.’"
126,وأنشد إبراهيم بن أدهم:هجرت الخلق طرًّا في هواكا… وأيتمت العيال لكي أراكافلو قطعتني في الحب إربا… لما حن الفؤاد إلى سوكا,"Ibrahim ibn Adham said the following ode,I migrated from all people for love of You.I bereaved my dependants that I may see You.If You tore my limbs apart, in my loveThe heart would still long for You."
127,وعوتب ابن غزوان على خلوته فقال: إني أصبت راحة قلبي في مجالسة من لديه حاجتي.,"Ghazwan was once censured for his seclusion to which he said, ‘I attain relief in my heart by sitting with One who meets my needs.’"
128,ولغربتهم من الناس ربما نُسب بعضهم إلى الجنون لبعد حاله من أحوال الناس كما كان أويس يُقال ذلك عنه. وكان أبو مسلم الخولاني كثير اللهج بالذكر لا يفتر لسانه فقال رجل لجلسائه: أمجنون صاحبكم؟ وقال: أبو مسلم: يا ابن أخي! لكن هذا دواء الجنون.,"Because they are regarded to be strange, it is possible that some of them be accused of insanity just as Owais was accused. Abu Muslim al-Khawlanl would frequently perform dhikr; his tongue would always move in the remembrance of Allah and so a man asked one of his colleagues, ‘Is your friend mad?’ Abu Muslim replied, ‘My brother, no, rather this is the cure for madness!’"
129,وفي حديث عن النبي صلى الله عليه وسلم: «اذكروا الله حتى يقولوا مجنون».,"47. There is a hadlth in which the Prophet said, “Remember Allah until they say, ‘He is mad!”’"
130,وقال الحسن في وصفهم: إذا نظر إليهم الجاهل حسبهم مرضى وما بالقوم من مرض. ويقول: قد خولطوا وقد خالط القوم أمر عظيم، هيهات، والله مشغول عن دنياكم.,"al-Hasan said, while describing them, When the ignoramus looks at them, he thinks them ill, yet far removed are they from illness! He would say they have lost their minds; yes, they have lost their minds, but to a matter far greater than their suspicions. By Allah, in the pursuit of it they have no time for your worldly lot!’"
131,وفي هذا المعنى قال:وحرمة الود ما لي عنكم عوض… وليس لي في سواكم سادتي غرضوقد شرطت على قوم صبحتهم… بأن قلبي لكم من دونهم فرضواومن حديثي بهم قالوا به مرض… فقلت لا زال عني ذلك المرض,"It is in this regard that the poet said,By love’s sanctity! I find none to replace You,0 Master! I have no objective save You.Talking about You makes them say, ‘He has a malady!’say, ‘May that malady never leave me!’"
132,وفي الحديث أن النبي صلى الله عليه وسلم أوصى إلى رجل فقال: «استحي من الله كما تستحي من رجلين من صالحي عشيرتك لا يفارقانك».,"48. In a hadlth it is mentioned that the Prophet advised a person by saying, “Be ashamed before Allah as you would be ashamed before two righteous people of your family who never leave you.”"
133,وفي حديث آخر عنه صلى الله عليه وسلم قال: «أفضل الإيمان أن تعلم أن الله معك حيثما كنت».,"49. In another hadlth, he said, “The best and most supenor quality of faith is that you know that Allah is with you wherever you be.”"
134,وفي حديث آخر أنه «سئل صلى الله عليه وسلم: ما تزكية النفس؟ قال: (أن يعلم أن الله معه حيث كان) ». وفي حديث آخر عنه صلى الله عليه وسلم قال: «ثلاثة في ظل الله يظلهم في ظله يوم لا ظل إلا ظله»… فذكر منهم رجلا حيث توجه علم أن الله معه).,"50. In another hadlth, he was asked how a person could purify his soul to which he replied, “That he know that Allah is with him wherever he be.”51. In another hadlth, he said that there were three who would be shaded in the shade of Allah on the Day when there is no shade but His shade, and mentioned the person who knows that Allah is with him amongst them."
135,وثبت عنه صلى الله عليه وسلم أنه «سئل عن الإحسان فقال: (أن تعبد الله كأنك تراه فإن لم تكن تراه فإنه يراك) ».,"52. It is established that he was asked about ihsan to which he replied, “That you worship Allah as if you see Him, for even though you do not see Him, He sees you.”"
136,ولأبي عبادي في هذا المعنى أبيات حسنة أساء بقولها في مخلوق، وقد أصلحت منها أبياتا حتى استقامت على الطريقة:,"In this regard, Abu ‘Ubadah al-Bukhtari composed some fine verses, but unfortunately they were directed to an object of creation. I have corrected some places of the poem so that it bears relevance here,"
137,كأن رقيبا منك يرعى خواطري… وآخر يرعى ناظري ولسانيفما بصرت عيناي بعدك منظرا… يسؤك إلا قلت قدره نفانيولا بدرت من في بعدك لفظة… لغيرك إلا قلت قد سمعاني,"It is as if a watcher is scrutinising my thoughts,And another, my sight and my tongue.Hence my eyes have not set on anything, after You,That would anger You, except that I said,They have seen me!’My mouth has not spoken a word, after You,For other than Your sake except that I said,They have heard me!’"
138,ولا خطرت من ذكر غيرك خطرة… على القلب إلا عرجا بعنانيإذا ما تسلى القاعدون على الهوى… بذكر فلان أو كلام فلانوجدت الذي يسلي سواي يشوقني… إلى قربكم حتى أمل مكاني,"Not a thought, in mention of other than You,Has crossed my heart except that they stopped it in its tracks.When the sitters take comfort in their base desires,Speaking about so-and-so and what so-and-so said,I find their company inculcating in me a desire For Your closeness, so much so that I cannot sit there any longer."
139,وإخوان صدق قد سئمت لقاءهم… وأغضيت طرفي عنهم ولسانيوما الغض أسلى عنهم غير أنني… أراك كما كل الجهات تراني,"My truthful brothers, I am tired of their company,I lower my sight from them and withhold my tongue:It is not that I find others better company than them, Rather I believe that You see me from every direction."
140,انتهى الكتاب,This is the end of what the Shaykh mentioned.
