,Arabic,English
96,ومن عادةِ الأيّام ابعادُ مُصْطفى      وتفريقُ مجموعٍ وتنغيصُ مُشتهيفاستحسنتُ النظم والنثر وحفظتُهمتا.,"Time has a habit of exiling chosen persons, scattering those who have gathered and spoiling the pleasure of what you want.I liked both the prose and the poetry and learnt them by heart."
97,15- وكنتُ انحدرتُ إلى البصرة منذ سُنَيَّات. فلما وردتُها صعدتُ في الفيْضِ إلى سكَّةِ قُريش أطلبُ منزلاً أسكنُه، لأنني كنتُ غريباً لا أعرفُ أحداً من أهلها، إلا مَنْ كنتُ أسمعُ بذكره، ولا آنسُ به.,"I went down to Basra a few years ago and, when I got there, travelled upwards with the rising water of the tide to the street of Quraysh seeking a place to stay in; for I was a stranger and did not know anyone there, except for people I had heard about and never met."
98,فدلّني رجلٌ على خانٍ، فصِرْتُ اليه، واكترْيتُ منه بيتاً، وأقمتُ بالبصرةِ أياماً.,"A man guided me to an inn, so I went in and hired a room. I stayed in Basra for some days,"
99,ثمَّ خرجتُ عنها طالباً حِصْنَ مَهْدي، وكتبتُ هاذه الأبيات على حائط البيت الذي كنتُ أسكنه:,Then I left for Hisn Mahdi. On the wall of the room in which I had been staying I wrote the following verses:
100,الحمـــدُ لله علـى مـــا أرى        من ضَيْعتي ما بيْن هاذا الورى,Praise be to God for what I see of my being lost among these people.
101,أصارني الدهـرُ إلـى حالـةٍ        يعدَمُ فيها الضّيْفُ عندي القِرَى,Time has reduced me to a state in which I cannot offer hospitality to guests.
102,أصبح أُدْمُ السوقِ لي مأكلًا        وصارَ خُبْزَ البيت خبزُ الشِــرا,I have passed from being wealthy into being needy of dogs wearing fur.The dips offered in the market have become my food; the bread of the house is now the bread that I buy;
103,سبحان مَـنْ يَعْلَـم مـا خلْفنا         وتَحْـتَ أيْدينـا وتَحْـتَ الثــرى,Praise be to Him who knows what is behind us and what is in our hands and below the ground.
104,فما أدري أهو باقٍ إلى اليوم أم درس.,I do not know whether the inscription is still there or whether it has been effaced.
105,حدّثني أبو محمد حمزة بن القاسم، قال حدثني نصر بن أحمد الخبزأرزي الشاعر، قال:,Abu Muhammad Hamza ibn al-Qasim told me that the poet Nasr ibn Ahmad al-KhubzaruzzT told him the following.
106,كان عندنا بالبصرة فتى من أولاد التجَّار المياسير، وكانت لأبيه حالٌ كبيرة، فكان في كلّ سنة يظفرُ بمال ويُصعده إلى بغداد، فيُقيم بها يشربُ في الحانات ويُعاشر أهلَ الظَرْف.,"There was among us in Basra a young man from a family of rich merchants. His father was a man of great substance. Every year (this young man) would get money and go up to Baghdad and stay there, drinking in taverns and frequenting people of refinement."
107,وكان مُغْرَماً بالغلمان. فإذا نَفَذَت الدراهمُ عاد إلى البصرة. فكان يحدّثني بكلّ طريفة.,He was infatuated with young boys. When his money gave out he would return to Basra. He used to tell me all sorts of anecdotes.
108,فقال لي يوماً: حصلت بعكبرانيّ في بعض الحانات، فشربتُ..,"One day he said to me, “I arrived at some tavern in ‘Ukbara, so I drank"
109,اشْرَبْ وغَنِّ على صَوْتِ النواعيرِ    ما كنتُ أعرفُها لولا ابنُ منصـور,"Drink and sing to the tune of the waterwheels, I would not have known them but for Ibn Mansur."
110,لولا الرجاء بمن أمَّـلتُ رؤيتـَـــــه     ما جزتُ بغداد في خوفٍ وتغريرِ,"If I had not hoped to meet someone I wanted to see, I would not have passed through Baghdad in danger and in fear."
111,وحدّثني انه قرأ في بعض سياحته على صخرةٍوكُلُّ البلادِ بلادُ الفتى           وليس لأرضٍ اليه نَسَبْقال: فقلتُ: لا يموتُ صاحب هاذا البيت إلّا غريباً.,"Al-AsmaT mentions that he read the following on a rock during one of his journeys.Every country is a man’s country, and he is related to none of them.He said: I said, the author of this verse will surely die as a stranger."
112,وكان يُحدِّثُنا بكل عجيبة، ويُتحفُنَا بكلّ غريبة.,He used to tell us all sorts of marvellous things and to regale us with all kinds of strange tales.
113,وطَرَحَنَا الماء إلى جزيرة فيها قومٌ على صورةِ الناس إلّا أنهم يتكلّمون بكلام لا يُفهم، ويأكلون من المأكل ما لم تَجْرِ به عادةُ الإنس.,"The waves cast us onto an island inhabited by people who looked human, but who spoke an unintelligible language and ate things that humans do not normally eat."
114,فاجتمعوا علينا، وأقبلوا يعجبون منا، وخِفْناهم على أنفسنا، واستشعرنا الهلاك من طمعهم في قلَّتنا مع كثرتهم، ثم توكّلنا على الله جَلَّ وعزَّ وخرجنا نطلبُ في تلك المدينة ما نأكله ونشربه.,"They gathered around us and gaped at us, and (al first) we feared for our lives, thinking that they would want to kill us because they so greatly outnumbered us. Then we relied on God, exalted and great is He, and went out to find something to eat and drink in that town."
115,فوجدنا الطراميس من خبز الدُّخْن ولحوماً كثيرة لا ندري ما هي.فاشترْينا من ذلك الخبز واللحم وأظنُّه من لحوم الحيتان، وصرنا إلى الساحل، وأجّجْنا ناراً، وأقبلنا نكبّب من ذلك اللحم،,"We found millet bread and lots of meal that we did not know what was, so we bought the bread and meat — I reckon it was whale meat — and went to the coast, where we lit a fire and made kebabs of the meat."
116,ولهم أنبذةٌ لا ندري ما هي، يشربونها، ويضربون بطبلٍ عظيم، له في البحر دَويّ.,"They also had alcoholic drinks of a type unknown to us, which they would drink, beating a huge drum which echoed in the sea."
117,فبينا أنا أطوف في تلك المدينة إذ بصرتُ بكتابة عربيّةٍ على بابها، فتأملتُها، فإذا هي: بسم الله الرحمن الرحيم. بسم الله خالقِ الخَلْق، وصاحبِ الرِزْق.,"While I was walking around in that town I noticed Arabic writing on its gate, so I had a closer look at it. It said, “In the name of God the merciful, the benevolent; in the name of God, the creator of the creation and the lord of sustenance."
118,ما أعجبَ قصّتي وأعظم محنتي أفضتني الخطوب وقصدتني النكوب حتى بلغتُ هاذا الموضع المهيب، ولو كان للبُعْد غاية هي أسحقُ من هاذا المحل لبلّغني إليها ولم يقنع بي إلا بها.,"How strange my story is, and how great is my trial! Calamities and disasters drove me until I reached this dreadful place, and if distance had had a remoter extremity, then that is where it would have taken me, being satisfied with nothing less for me”."
119,وتحت ذلك مكتوب:,Underneath it was written:
120,مـِنْ شِـدّةٍ لا يمـوتُ الفتـــى          ولكــنْ لميقاتــه يهـلــكُ,Man does not die of hardship;rather he perishes because of his appointed time.
121,فسبحانَ مالك مَنْ في السما          والأرضِ حقّاً ولا يُمْلَكُ,"So praise be to the true owner of everybody in heaven and on earth, who is not owned Himself."
122,فاجتهدتُ بالمسألة عن الرجل وحاله، فلم يُفهَمْ عني، ولا فهمتُ عن أحدٍ منهم، وأقلْعنا في غيرِ تلك الليلة، وسلَّم اللهُ تعالى، وصرنا إلى بلاد اليمن.,"I tried to inquire about the man and what had happened to him, but they did not understand what I said, nor did I understand any of them. We set sail on the morrow after that night. God granted (us) safety and we went to the land of Yemen."
123,وحدّثني رجلٌ من بني نمير يُعرفُ بالأخيْطل، شاعر لقيتُه بنواحي كوثي بمشهد إبراهيم الخليل صلوات الله عليه، قصدها ليمتدح أبا الحسن عليّ بن مزيد الأسدي.,"I was told the following by a man from (the tribe of) Numayr known as al-Ukhaytil, a poet I met in the outskirts of Kutha in the mosque of Abraham, the friend of God, may God’s blessings be upon him. He had gone there to sing the praises of Abu ’l-Hasan ‘Ali ibn Mazyad al-Asadi,"
124,وأنشدني شيئاً من شعره وقال: قرأتُ على صخرة بجزيرة قبرس مكتوباً: يقولُ فلان بن فلان البغدادي: قذف بي الزمانُ إلى هاذا المكان.,"and he recited some of his poetry to me. He told me that he had read an inscription on a rock in Cyprus which said: So-and-so, the son of so-and- so, the Baghdadi says, Time has cast me to this place."
125,فهل نحو بغدادٍ مَعَـادٌ فيشتفــيمَشُوقٌ ويَحْظـى بالزيـارة زائـرٌ,"Will there be a return to Baghdad, so that the person full of longing will be healed and the visitor favoured with a visit (to it)?"
126,إلى الله أشكو لا إلى الناس، إنّهعلى كَشْفِ ما ألقى من الهمِّ قادِرُ,"I complain to God, not to people, because He has the power to remove the sorrows I endure."
127,وقال لي شيخ من أهلِ الكوفة: قرأتُ على ركنِ قبةِ أبي موسى التي عندنا هاذين البيتَيْن:,An old man from Kufa said that he read these two verses on the pillar of the Dome of Abu Musa in their town:
128,وليسَ الرزقُ عن طلب التمنّي       ولكنْ إلْقِ دَلْوَكَ في الدلاءِ,"One does not get one’s daily bread by pursuing fanciful desires;rather, throw in your bucket among the others;"
129,تجـيءُ بمِلْئِهـا طَـوْراً وطَــوْراً       تجيءُ بحمـأةٍ وقليـلِ مــاءٍ,"it will come up full at times, and at other times with mud and just a little water."
130,وأخبرنا أبو القاسم عليّ بن محمد بن أبي هذا الكتاب. قال حدّثني أخي قال: اجتزتُ بنواحي بلد الروم مما يلي خَرْشَنَة، فاجتزتُ بمدينة حسنةِ البناءِ يحيط بها سورٌ من حَجَر أبيض تُخالطُهُ حمرة، ومياه تجري من عيونٍ في داخل الحصن، وأشجار كثيرة الثمر، وظل ثخين تحت شجرة جوز.,Abu ’l-Qasim
131,فأعجبني الموضع، وجلستُ أحادِثُ رجلاً من أهل المدينة، يُحسن العربيّة,I liked the place and sat down to talk with a man from the town who spoke good Arabic.
132,فقال: كان طرأ إلينا شابٌ ذكر أنّه من أهل العراق، حسنُ الوجه، نظيفُ الجملة، غزيرُ الأدب. وكان لا يُفارقني.,"He said: “Once a young man who said he was an Iraqi came to us. He had a handsome face, good diction, and a cultured manner, and he became inseparable from me."
133,فأقام في بلدنا سنين، ثم مرض فَعَلَّلْتُه، وقمتُ بأمره، فلم يلبث أن مات. فحزنني، ودفنتُه في تلك القُبّة، وأوْمى بيده اليها_ على قبلة الإسلام.,"He stayed in our country for some years, then he fell ill. I treated him and looked after him, but he soon died. It saddened me, so I buried him in that dome — he pointed to it with his hand — oriented in the Islamic prayer direction."
134,وكان في مرضه كتب على الحائط من البيت الذي كان فيه، ووصّى أن يُكتب على قبره، فقُمْ لتقرأه. فإذا قد كُتب على الحائط:,During his illness he wrote something on the wall of the room he was in and left instructions that it should be written on his grave. Let us get up to read it’’. This is what he had written on the wall:
135,تعسّفتُ طولَ السّيْرِ في طَلَبِ الغِنىفأدركني ريْبُ الزمان كما ترى,"I went on long journeys,travelling hither and thither in search of wealth, and the misfortunes of time overtook me, as you can see."
136,فيا ليت شِعْري عن أخلّايَ هل بَكوْالفقديَ أمْ ما منـهمُ مَـنْ بـه دَرى,I wish I knew whether my friends cried when they lost me or whether they even knew.
137,قال: فكتبتُ الأبيات وانصرفتُ من الموضع حزيناً.,He said: I recorded the verses and went away full of sadness.
138,وأتى أبو العتاهية باب عمرو بن مَسْعَدة فحُجب فكتب اليه:,"Abu *l-Atahiya came to ‘Amr ibn Mas’ada’s door, but was not granted entry, so he wrote on the wall of the door:"
139,مَالَكَ قد حُلْتَ عــن وفائــك        واسْتَبْدَلْتَ يا عمْروُ شِيمةً كَـدِرَهْإنّـي إذا البـابُ تـاهَ حاجِبُــهُ         لـم يكُ عندي فـي هَـجْرِهِ نَظِرَهْ,"Why are you evading your obligationsand exchanging (loyalty) for bad temper, 0 ‘Amr? When the doorkeeper is arrogant, I do not hesitate to abandon the door."
140,لَسْتُــمْ تُرَجّـونَ للوفــاء ولا         يـومً تكـونُ السـمـاءُ مُنْـفَـطِــرَهْإلّا لدنيـا كالظــلِّ بَهْجتُهـــا         سريعــةُ الانقضــاءِ مُـنْشَـمِــرهْ,"It is not for a long life or (help) on the day the sky will be split that you are an object of people’s hopes, merely for (help in) this world, which is like a shadow, the delight of which is ephemeral and quickly spent."
141,قد كان وجْهي لديكَ مَعْرِفةً         فاليوم أضْحى حَرْفاً من النًكِرَهْما ليَ من حاجةٍ اليك سوى        تسهيـل أذنــي فإنهــا عَـسِــــرَهْ,"My face was a definite noun to you, but today it has become indefinite.I don’t need anything from you, except easier permission to see you, for that is difficult."
142,وقال لي حمزة بن القاسم: قرأتُ على بعض قصور آل المهلّب:,Hamza ibn al-Qasim told me that he read the following on a palace belonging to the Muhallabid family:
143,نزلتُ على آل المهلّـب شاتيــــاً     غريباً عن الأوطان في زمن المحلِ,"I stayed with the Muhallabids one winter, a stranger from my homeland in a time of drought."
144,فما زال بي إكرامهُم وافتقارُهم      وبــرُّهــمُ حتــى حسبتهــمُ أهلـــــي,"They constantly honored me, sought me out, and were charitable to me,so that I came to count them as my family."
145,ويقالُ إنّه خرج يحيى بن خالد يوماً من داره راكباً يريدُ دار الرشيد، فمرّ ببعض أفنية قصره، وإذا على الحائط مكتوب:,It is said that one day when Yahya ibn Khalid was leaving his palace to ride to the palace of al-Rashid he passed by a courtyard of his mansion and saw this written on the wall:
146,انعمـوا آل بَرْمَـكٍ             وانظُروا منتهى هِيَهْوارقبوا الدهرَ أنْ             يدور عليكم بداهيــهْ,"Enjoy yourselves,  Barmakids, and consider: it is an end-point.Watch fate lest it inflicts disasters on you."
147,فاجهدي الجهدَ كلَّه قد سلونْا      عن هواكم ولو بشق المراره,"Try as hard as you may, we shall think no more of our love for you, even if it tears our insides to pieces."
148,أترى الزمان يسرُّني بلقائكم         بعد التفــرّق والنــوى بقليــلِ,Do you think that time will please me by letting me meet them again soon after the separation and distance?
149,فقلتُ: وما الدليلُ على قولك؟,"“How so?’’, I asked."
150,وحدّثني أحمد بن عبد الله بن عليّ قال:,Ahmad ibn ‘Abdallah ibn ‘AH told me the following:
151,ذكروا أن أبا فلان المدني كان مُبَخَّلاً، وكان يقرأ على مخلاة حماره وقت القضيم سبع مرات (قل هو الله أحد) ويعلقها على الحمار. فلم يلبث أن نَفَقَ الحمار. فدفنه وبنى عليه قبّةً كتب على حائطها:,"They say that Abu so-and-so al-Madanl was a miser. He would recite, Say, He is God, one (Qur’an 112:1) seven times in his donkey’s nosebag when it was time to fill it and hang it on the donkey (without putting any food in it), so the donkey soon died. He then buried it and built a dome over it, writing the following on the wall:"
152,ألا يا حماراً كان للحُمْر سابقـاً       فاصبح مصروماً على السيب في قبرجُزيتَ مع القتِّ الشعير مُغَرْبلًا     وأسكنـك الرحمـن فـي جنّــة الحُمْـــرِ,O donkey who outstripped all other donkeys and who is now left alone by the flowing water in the grave.May God recompense you with well-sieved barley fodder and make you dwell in the paradise of donkeys.
153,فقيل له: وأين جنَّةُ الحمُر؟ قال: قَراحُ الرَطْبَة.,"When he was asked where the paradise of donkeys was, he said that it was a meadow of clover."
154,الحمــدُ  لله لا شــريكَ لــه          ماذا أرى من عجائب الزمنإنْ كان هذا الحمارُ في كَفَنٍ         وقبّــــةٍ، إنّنــي بــلا كَفَــــــنِفعُلم أنّ بعض الغرباء، المنقَطعُ به، كتبهما.,"Praise be to God who has no partner, what marvels of time I behold.This donkey is shrouded and lies in a dome, whereas I lack even a shroud!So people knew that a stranger devoid of kith and kin had written these verses."
155,وحدثني أبو عمر يحيى بن عمر قال: حدّثني شيخ من الكتّاب – أسماه ونسيت اسمه – قال: قرأتُ على حائط من أبينة المتوكل في سرّ مَنْ رأى، أظنّه من حيطان البيت المعروف بالغريب مكتوباً:,"Abu ‘Umar Yahya ibn ‘Umar told me that an old secretary, whom he named but whose name I have forgotten, related the following. I read an inscription on a wall of one of (the caliph) al-Mutawakkil’s buildings in Surra Man Ra’a — I think it was a wall of the palace known as al-Gharib:"
156,أُنْفقتِ الأموالُ واستُنفـِدَتْ             وشُيــّد البنيــانُ للـدهْــرِ,Money was spent and used upand buildings were erected for fate to destroy.
157,فَصَـرَّ الدورَ خـلاءَ ولــم              يُمْهلْ أخـا عزٍّ ولا قَهْــرِ,"and he emptied the palaces, giving no respite to either the powerful or the oppressed."
158,وعلى ذكر سرّ مَنْ رأى حدّثني أبو بكر محمد بن عبد الله الإصفهاني الكاتب قال: حدّثتني عجوزٌ من جواري الواثق قالت: كنتُ ممن يأنسُ بها المقتدرُ بالله وينبسطُ اليها.,"Talking of Surra Man Ra’a, the secretary Abu Bakr Muhammad ibn ‘Abdallah al-Isfahani told me that an old woman who had been one of (the caliph) al-Wathiq’s slavegirls said:I was one of the girls that (the caliph) al-Muqtadir liked and took pleasure in."
159,وكان من أحسنِ خَلْقِ الله تعالى ضرباً بالعود، وأشجاهم صوتاً.,"He was one of God’s most accomplished creatures when it came to playing the lute and he had a most moving voice, though did his best to keep it secret."
160,وكان شديدَ الكتمان لذالك فإذا خلا مع جواريه وخواصّه ومعي ضرب وغنّى، فينصت كُلّنا إلى غنائه، ويلحقنا من الحيرة ما يُبكينا ويُذهب بعقولنا.,"He would only play and sing when he was alone with his slavegirls, his intimate companions, and with me. We would all listen to his singing and be seized by a bewilderment that made us cry and lose our senses."
161,فغنَّى يوماً صوتاً لم تعرفه جارية ولا عَرفْتُهُ. فلم نزل نستعيده حتى حفظناه. وكانت طريقتُه خفيف ثقيل، وهو:,"One day he sang a song that neither I nor any of the other slavegirls knew, but we asked him to repeat it until we knew it by heart. It was in the thaqll khafif mode."
162,إنعمْ بحُسْنِ البديعِ والكاملْ          مادامَ ريْبُ الزمانِ كالغافلْ,Enjoy the beauty of (the palaces) al-Badi and al-Kamil as long as the misfortunes of time take no notice of you.
163,فقلنا: يا مولانا، ممن سمعتَ هاذا الصوتَ، فإنّا لا نعرفُه؟ فقال: أنشدني هذه الأبيات المعتضدُ بالله، قال أنشدنيها الموفَّقُ، قال: أنشدني الواثق لنفسه، واللحنُ فيها لي.,"We said, “O master, who taught you this song? We don’t know it”, and he replied, “These verses were recited to me by al-Mu’tadid bi’llah, who said that al-Muwaffaq had recited them to him; and al-Muwaffaq said that al-Wathiq had recited them to him as his own composition. The tune is mine”."
164,فحفظتْهُ الجواري. فقلنا شعرُ خليفة، وروايةُ خليفة، ولحنُ خليفة. ومضى له زمان كَقِطَعِ الرّياض,"So the slavegirls learnt it by heart. We said, “Poetry by a caliph transmitted by a caliph and with a tune by a caliph!”. He had a delightful time."
165,وبسُرّ من رأى آثار حسنةٌ وأبنيةٌ عظيمة للمتوكّل والمعتمد وغيرهم من بني العبّاس، بعضُها باقٍ إلى اليوم.,"In Surra Man Ra’a there are beautiful remains and mighty buildings erected by (the caliphs) al-Mutawakkil, al-Mu‘tamid and other ‘Abbasids, some of which survive to this day."
166,وحدّثني بذلك جماعة منهم أبو عمر يحيى بن عمر قال:  قرأتُ في بعض الدواوين أنّ المتوكل أنفق على أبنيته وقصوره والمسجد الجامع ومتنزهاته في خلافته بسُرَّ مَنْ رأى وأعمالها ما لا يُعلم أنَّ أحداً أنفق على بناء مثله.,"A number of people told me about them, including Abu ‘Umar Yahya ibn ‘Umar, who said:I read in some ledger that al-Mutawakkil spent more on his buildings, palaces, Friday mosque, and parks in Surra Man Ra’a and dependent provinces during his caliphate than anyone else is known to have spent on construction."
167,مبلغُ ذلك من العَيْن مئة ألف واثنان وخمسون ألف دينار. فمن ذلك القلّاية خمسون ألف دينار، والآن بها مئة ألف دينار، ومن الوَرِق مئة ألف ألف وثلاث وسبعون ألف ألف وخمسون درهم.,"The sum total comes to 152,000 dinars in gold plus 173 million and 50,000 dirhams in silver. These expenditures include: al-Qilaya, 50,000 dinars."
168,وذكر سهل بن عليّ قال: حدّثني داود بن رشيد قال أخبرني الهيثم بن عديّ قال:,"Sahl ibn ‘AH mentions that Dawud ibn Rushayd told him that al-Haytham ibn ‘Adi said,"
169,أصبتُ على صخرة ملساء بأرضِ العرب مكتوباً:,I obtained a smooth stone in the land of the Arabs on which there was written:
170,ويُقال إنّه قُرِئَ على ميلٍ بطريق… حرسها الله تعالى:,"It is said that the following was read on a milestone on the road to Mecca, may God preserve her:"
171,وقرأتُ أنا أيضاً على حائط بُستان عل نهر الأُبّلة هاذين البيْتَيْن:,I also read the following two verses myself on the wall of a garden at the Ubulla canal:
172,وتحته مكتوب: إن كان لك بَخْتٌ سَتَفْطن، وإن فطنتْ وتغافلتْ فما حيلتي؟,"Underneath was written, “If I have luck she will understand; and if she understands and still ignores (me), what can I do?”."
173,قال: ولمّا خرج الرشيدُ إلى الريّ أخذ أخته عُلَيَّةَ. فلما  صار بَالمرْجِ عملَتْ شعراً وصاغَتْ فيه لحناً من الرَّمل،,He said: When al-Rashid went out to Rayy he took his sister cUlayya with him. When they came to al-Marj she composed some poetry and set it to a tune in al-ramal.
174,وكتَبتْ الأبيات ليْلاً على بعض الفساطيط في طريق الرشيد. فلمّا دخل إلى مضرب الحرم بَصُرَ به، فقرأه، وإذا هو:,"She wrote the verses at night on a tent on the road that al-Rashid was taking, so he saw it and recited it when he went to the women’s camp. This is what it said:"
175,إذا ما أتاهُ الرّكبُ من نحو أرْضِهِتنشّـقَ يستشفـــي برائحـــةِ الركْـــبِ,When the caravan comes from the direction of his homeland he smells it in the hope that its odor will cure him.
176,وذُكر أنّ أبا الهندِيّ دخل إلى خمَّار بموضع يُقالُ له كوى زيان وتَفسيرُه: سكّةُ الخسْران، وعنده جماعة. فاصطبح، فسَكِرَ قبلهم، فنام.,"It is said that Abu ’l-HindT went to a wineseller in a place called Ku-yi Zayyan, which means “the street of depravity”. He was with a group, but he began to drink in the morning and got drunk before they did, whereupon he fell asleep."
177,وقالوا: ما فعل؟ فأعلمهم. فقالوا: ألحِقْنا به. فشربوا حتى ناموا، واستَيْقَظ أبو الهنديّ فرآهم، فسألَ عنهم، فعرف حالهم.,"When they asked (the wineseller) what he had been doing and he told them, they said, “Let us follow suit”. So they too drank until they fell asleep. Meanwhile Abu ’l-Hindi woke up, saw them, asked about them and was told what had happened."
178,فقال: ألحِقْني بهم. وانتبه القومُ، وأخبرهم الخمّارُ خبرَه. فقالوا: ألحِقْنا به. فأقاموا عشراً لا يلتقون.,"“Let me follow suit”, he said. They then woke up, whereupon the wineseller told them what he had done and they in their turn said, “Let us follow suit”. And so they went on for ten days without ever meeting."
179,فلما أراد أبو الهنديّ الانصرافَ قال لهم: يا إخواني، قد طال مقامُنا بدار واحدةٍ من غير اجتماع ولا مُعاشرة، وقد أزفَ رحيلي فهل لكم في مساعدة على وشوج حالٍ بيني وبينكم؟,"When Abu ’l-Hindi wanted to leave, he said to them, “O friends, we have stayed in the same house for a long time without getting together to enjoy one another’s company, and now the time for my departure has come. Are you in favor of some (last) togetherness between us?”."
180,فقالوا: نحن أشهى لهذا منكَ وأحرصُ عليه أيضاً. فشرب أبو الهنديّ معهم يومه أجمع وقال في ذلك:,"They replied, “We are even keener on that than you are, and fancy it more too”. So Abu ’l-Hindi drank with them for that whole day. About all that he said:"
181,فعليكـمُ منّي السـلام مُضَاعَفــاًتوديـع ذي شَغَــفٍ بكـم حَيْرانِ,"So double good-byes from me, farewellfrom a passionate man in two minds about leaving you."
182,فلما عزم على الرحيل كتب على جدار البيت الذي كان فيه:,"When he did resolve to leave, he wrote on the walls of the room he had stayed in:"
183,ندامـــى بعـــد عاشــرةٍ تلاقـــوْا        تضمّهم بكوى زيّـان راحُرأوني في الشروق على وسادي        يفيض بمهدتي وُدٌ مُبـــاحُ,"My boon companions, after ten days they met! Wine brought them together in Ku-yi Zayyan. They saw me at sunrise on my pillow, with feelings of licit love flowing in my veins."
184,قال: وكان هارون الرشيد أنفذ إسحاقَ بن عمّار إلى ملك الروم في السنة التي نزل فيها الرقّة فوجد في صدر مجلسه هاذه الأبيات مكتوبة بالذهب:,"He said, Harun al-Rashid sent Ishaq ibn ‘Ammar to the Byzantine emperor in the year in which he settled at al-Raqqa, and he (Ishaq) found these verses written in gold in the foremost part of his audience chamber:"
185,ما اختلَفَ الليلُ والنهارُ ولا         دارتُ نجومُ السماء في الفلكِ,"The alternation of night and day, and the rotation of the stars in their spheres,"
186,إلّا لنقْل النعيـم عــن مَـــلِكٍ         قـــد زال ملكُــه إلــى مَـــــلِكِ,only take place for the transfer of fortune from one king to another as kingship comes to an end.
187,وحدّثني أبو عبد الله أحمد بن جيش قال: حدّثني ابن أبي الأزهر، عن مشايخه قال: اجتزتُ بما سَبَذَان، فوجدتُ على صخرة بالقرب منها خرشاً:,"Abu ‘Abdallah Ahmad ibn Jaysh said that Ibn Abi ’l-Azhar told him the following on the authority of his teachers.When I passed through Masabadhan, I noticed a scratching on a rock in its vicinity:"
188,وما المرءُ إلّا حيثُ يجعلُ نفسَه       فإن أُطْمِــعتْ تاقَــتْ وإلّا تَسَـــلّتِ,"A man is nothing but what he tells his self to be.If he holds out hopes for it, it will yearn; and if not, it will be content."
189,وحدّثني أبو الحسن عليّ بن محمد الخوزي الكشي قال: بلغنا أن أبا نُواس لما حضرتْه الوفاة قال اكتبوا هاذه الأبيات على قبري:,"Abu ’l-Hasan ‘AIT ibn Muhammad al-KhuzI al-Kashshi said: 56  It has reached us that when Abu Nuwas was dying, he said, Write these verses on my grave:"
190,فتكلّمــت عــن أوجـــهٍ          تَبْلى وعن صُورٍ سُبُتْ,"The graves talked of decaying faces and dormant figures,"
191,وحدثني أبو القاسم عيسى بن أحمد المنجّم قال: دخلتُ في طريقي إلى سيف الدولة الرقّةَ، فنزلتُ بالقصر الأبيض، وآثارُ الرشيد به باقية.,"Abu ’l-Qasim ‘Isa ibn Ahmad al-Munajjim told me the following.I came to al-Raqqa on my way to (the ruler) Sayf al-Dawla and went to stay in the White Palace, where the remains of al-Rashidfs constructions) were still extant."
192,فخرجتُ أطوف ببساتينها وأبنيتها. فلما حصلتُ بالقصر الأبيض رأيتُ على بقيّة جدار منه مكتوباً:,"I went out for a walk in the gardens and buildings of al-Raqqa, and when I came back to the WhitePalace, I saw that somebody had written this on the remains of a wall:"
193,إخوتي، ما أذلّ الغريب وإنْ كان في صيانة، وأشجى قلبَ المُفارق وإن أمِنَ الخيانة، وأمور الدنيا عجيبة، والأعمار فيها قريبة:,My friends!  How humiliated the stranger is even when he is safe. How distressed is the heart of the separated person even when he is secure against treachery. The affairs of the world are strange and life in it is short.
194,وذو اللبّ لا يلوي عليها بطَرْفه      ولا يقتنيهـــا دار مُكـثٍ ولا بقــــا,"The intelligent man would not even cast a glance at it, nor would he acquire it as a permanent or enduring home."
195,تأمّلْ ترى بالقصْر خلقاً تحسّــه      خلا بعد عزٍّ كان، في الجوّ قد وقا,"Consider and you will see people in the palace and feel how empty it is, though it once had glory that rose sky-high."
196,وأمــرٌ ونهْيٌ في البلاد ودولــةٌ      كأنْ لـم يكـن فيـه، وكان به الشقــا,"It is as if government and sovereignty were never here, only suffering."
197,فكتبتُ ذلك على جانب دفترٍ كان معي، وحدّثتُ به سيف الدولة عند وصولي إليه، فاستحسنه وأجازني على حفظه.,I wrote this in the margin of a notebook I had with me and told Sayf al-Dawla about it when I got to him. He liked it and rewarded me for having recorded it.
198,وحدّثني شيخ رأيتُه في مجلس أبي الطيّب أحمد بن الحسين المتنبيّ، قال: حدّثني أبي قال:,An old man I saw in the gathering of Abu ’l-Tayyib Ahmad ibn al-Husayn al-Mutanabbi said that his father told him the following.
199,كنتُ أخدم عبد الله بن المعتزّ. فخرج يوماً يتنزّه ومعه ندماؤه. وقصد باب الحديد وبستان الناعورة، وكان ذلك في آخر أيامه، فرأيته وقد أخذ خرقةً وكتب على الجصّ:,"I used to serve ‘Abdallah ibn al-Mu‘tazz. One day he went out for an excursion together with his boon companions, aiming for the Iron Gate and the Garden of the Waterwheel. This was towards the end of his life. I saw him take a piece of cloth (dip it in ink) and write on the plaster:"
200,سقياً لظلَّ زماني          وعيشـيَ المحـمـودولا كليلة وصـلٍ          مرّت برغم الحسود,May (God) rain blessing on the plentiful ease of my time and my laudable life.It has passed like a night of union [before the day of avoidance].
201,فحفظتُ البيتيْن وانصرفنا. وضرب الدهرُ ضَربَاته، وقُتل أبو العباس.,I memorized these two verses and we left. Then time inflicted its blows and Abu ’l-‘Abbas was killed.
